"","opa_account_num","Parcel_Id","address","MUSA_ID"
"357","881167000","0Length","7414%20%20ALGON%20AV","MUSA_10318"
"358","441172100","060N230019","128%20N%2053RD%20ST","MUSA_10319"
"359","621476900","088N110092","5131%20%20LEIPER%20ST","MUSA_1032"
"360","OPA IS ZERO LENGTH","0Length","2301%20%20WOODWARD%20ST","MUSA_10320"
"361","53078510","004S090339","726%20%20RODMAN%20ST","MUSA_10321"
"362","365377400","012S140023","1532%20%20TASKER%20ST","MUSA_10322"
"363","402275225","044S160182","5811%20%20LINDBERGH%20BLVD","MUSA_10323"
"364","292233200","010N200083","1302%20N%2029TH%20ST","MUSA_10324"
"365","182260600","012N020205","1525%20N%20ORKNEY%20ST","MUSA_10325"
"366","OPA IS ZERO LENGTH","0Length","1200%20%20CECIL B MOORE%20AV","MUSA_10326"
"367","521181900","071N180089","5014%20%20WOODBINE%20AV","MUSA_10327"
"368","OPA IS ZERO LENGTH","0Length","5534%20N%20HILLCREEK%20DR","MUSA_10328"
"369","652093100","136N180199","4472%20%20TOLBUT%20ST","MUSA_10329"
"370","OPA IS ZERO LENGTH","0Length","2300%20%20OREGON%20AV","MUSA_1033"
"371","871043950","005S220036","800%20S%209TH%20ST","MUSA_10330"
"372","777147000","040N030016","3200%20N%20FRONT%20ST","MUSA_10331"
"373","422431500","124N210020","4801%20N%203RD%20ST","MUSA_10332"
"374","OPA IS ZERO LENGTH","048S190012","7000%20%20HOLSTEIN%20AV","MUSA_10333"
"375","321158402","028N040329","1720%20%20PAGE%20ST","MUSA_10334"
"376","881210000","108N190032","6201%20%20CRITTENDEN%20ST","MUSA_10335"
"377","422240000","123N140051","443%20W%20WELLENS%20AV","MUSA_10336"
"378","OPA IS ZERO LENGTH","0Length","8067%20%20WINSTON%20RD","MUSA_10337"
"379","531175600","144N070207","1413%20%20GILHAM%20ST","MUSA_10338"
"380","OPA IS ZERO LENGTH","0Length","1136%20S%2011TH%20ST","MUSA_10339"
"381","882068640","153N030331","9451%20%20ACADEMY%20RD","MUSA_1034"
"382","OPA IS ZERO LENGTH","0Length","2300%20N%20BEECHWOOD%20ST","MUSA_10340"
"383","NONE FOUND","NONE FOUND","00%20%20WALT WHITMAN%20BRG","MUSA_10341"
"384","OPA IS ZERO LENGTH","0Length","2300%20S%20DELAWARE%20AV","MUSA_10342"
"385","191441201","031N120059","515%20W%20YORK%20ST","MUSA_10343"
"386","471023700","009N030161","1826%20W%20GIRARD%20AV","MUSA_10344"
"387","OPA IS ZERO LENGTH","0Length","2140%20N%2023RD%20ST","MUSA_10345"
"388","292108100","010N010355","1233%20N%20NEWKIRK%20ST","MUSA_10346"
"389","886651700","118N050008","4001%20%20CONSHOHOCKEN%20AV","MUSA_10347"
"390","881094500","087N100125","1320%20E%20JOHNSON%20ST","MUSA_10348"
"391","512008200","027S110024","1006%20S%20ST BERNARD%20ST","MUSA_10349"
"392","561182600","138N090021","7606%20%20LORETTO%20AV","MUSA_1035"
"393","OPA IS ZERO LENGTH","0Length","749%20E%20CORNWALL%20ST","MUSA_10350"
"394","885937403","083N070127","4200%20%20TORRESDALE%20AV","MUSA_10351"
"395","192151700","032N100311","2514%20N%20LEITHGOW%20ST","MUSA_10352"
"396","881189230","126N130090","9513%20%20HOFF%20ST","MUSA_10353"
"397","883039105","002S020016","2401%20%20WALNUT%20ST","MUSA_10354"
"398","482361500","015S180119","1919%20S%20NEWKIRK%20ST","MUSA_10355"
"399","OPA IS ZERO LENGTH","0Length","5167%20%20PARKSIDE%20AV","MUSA_10356"
"400","871147300","039N200235","700%20E%20WESTMORELAND%20ST","MUSA_10357"
"401","193110800","037N180096","3056%20N%20LAWRENCE%20ST","MUSA_10358"
"402","532375925","084N160337","7107%20%20OXFORD%20AV","MUSA_10359"
"403","612309200","135N080109","5729%20N%20FAIRHILL%20ST","MUSA_1036"
"404","OPA IS ZERO LENGTH","0Length","1101%20%20SYDNEY%20ST","MUSA_10360"
"405","331325100","038N140298","3154%20%20G%20ST","MUSA_10361"
"406","581214300","021N020167","9939%20%20MEDWAY%20RD","MUSA_10362"
"407","884370010","011S090273","1532%20S%20FRONT%20ST","MUSA_10363"
"408","123122900","046N230156","446%20W%20QUEEN%20LA","MUSA_10364"
"409","412414400","115N090076","6939%20%20TORRESDALE%20AV","MUSA_10365"
"410","562265710","016N150027","1911%20%20TREMONT%20ST","MUSA_10366"
"411","OPA IS ZERO LENGTH","0Length","9711%20%20ROOSEVELT%20BLVD","MUSA_10367"
"412","OPA IS ZERO LENGTH","0Length","2704%20%20RUBY%20TER","MUSA_10368"
"413","123071800","047N230112","176%20%20MANHEIM%20ST","MUSA_10369"
"414","122251000","086N030078","5545%20%20BOYER%20ST","MUSA_1037"
"415","881216000","135N050568","6060%20%20CRESCENTVILLE%20RD","MUSA_10370"
"416","661038900","158N150062","3658%20%20CHESTERFIELD%20RD","MUSA_10371"
"417","453408900","088N050279","4656%20%20JAMES%20ST","MUSA_10372"
"418","OPA IS ZERO LENGTH","006N08009","74%20%20LAUREL%20ST","MUSA_10373"
"419","111147900","039N060123","3121%20N%20CARLISLE%20ST","MUSA_10374"
"420","361192625","0Length","1310%20S%2020TH%20ST","MUSA_10375"
"421","331313800","038N140120","3168%20%20REACH%20ST","MUSA_10376"
"422","192033000","033N060253","2611%20%20MASCHER%20ST","MUSA_10377"
"423","OPA IS ZERO LENGTH","0Length","2904%20%20ELLSWORTH%20ST","MUSA_10378"
"424","405799717","0Length","8320%20%20CHELWYNDE%20AV","MUSA_10379"
"425","652051305","118N240001","4033%20%20BLAKISTON%20ST","MUSA_1038"
"426","502168100","152N090060","7905%20%20THOURON%20AV","MUSA_10380"
"427","453371400","089N150149","2250%20%20PRATT%20ST","MUSA_10381"
"428","162045500","030N010169","2269%20%20GRATZ%20ST","MUSA_10382"
"429","292316110","012N160073","1515%20N%2033RD%20ST","MUSA_10383"
"430","341051800","063N050090","6141%20%20CALLOWHILL%20ST","MUSA_10384"
"431","OPA IS ZERO LENGTH","0Length","844%20N%2029TH%20ST","MUSA_10385"
"432","OPA IS ZERO LENGTH","0Length","1300%20%20ELBRIDGE%20ST","MUSA_10386"
"433","441154200","060N200130","145%20N%20LINDENWOOD%20ST","MUSA_10387"
"434","344375400","135N210035","928%20N%2066TH%20ST","MUSA_10388"
"435","OPA IS ZERO LENGTH","0Length","6834%20%20ALGON%20AV","MUSA_10389"
"436","312102400","020N090419","2653%20%20MERCER%20ST","MUSA_1039"
"437","592135800","052N200031","100%20E%20WASHINGTON%20LA","MUSA_10390"
"438","OPA IS ZERO LENGTH","0Length","1800%20E%20WILLARD%20ST","MUSA_10391"
"439","881211500","049N140009","215%20W%20WALNUT%20LA","MUSA_10392"
"440","OPA IS ZERO LENGTH","0Length","820%20N%2045TH%20ST","MUSA_10393"
"441","OPA IS ZERO LENGTH","0Length","11295%20%20ROOSEVELT%20BLVD","MUSA_10394"
"442","441148900","060N190096","254%20N%20WILTON%20ST","MUSA_10395"
"443","NONE FOUND","NONE FOUND","5200%20%20JEFFERSON%20ST","MUSA_10396"
"444","882241300","0Length","2100%20S%20CHRISTOPHER COLUMBUS%20BLVD","MUSA_10397"
"445","882028210","016N190185","1001%20N%20DELAWARE%20AV","MUSA_10398"
"446","344376800","135N210049","956%20N%2066TH%20ST","MUSA_10399"
"447","881212800","052N020328","250%20E%20JOHNSON%20ST","MUSA_104"
"448","612350200","122N030055","5851%20N%20LAWRENCE%20ST","MUSA_1040"
"449","OPA IS ZERO LENGTH","0Length","525%20%20JAMESTOWN%20ST","MUSA_10400"
"450","882749260","097N040144","6701%20%20RIDGE%20AV","MUSA_10401"
"451","882064855","113N060055","2101%20%20COTTMAN%20AV","MUSA_10402"
"452","882748500","023N210206","2100%20E%20ALLEGHENY%20AV","MUSA_10403"
"453","642310900","117N190062","3415%20%20WELSH%20RD","MUSA_10404"
"454","882728700","067N060007","7500%20%20CITY%20AV","MUSA_10405"
"455","778210000","0Length","6000%20%20LARGE%20ST","MUSA_10406"
"456","182229400","011N030258","1400%20N%204TH%20ST","MUSA_10407"
"457","482173400","015S140093","1928%20S%20BEECHWOOD%20ST","MUSA_10408"
"458","883552000","097N200134","335%20E%20MT AIRY%20AV","MUSA_10409"
"459","651188100","141N180201","4706%20%20HARTEL%20AV","MUSA_1041"
"460","OPA IS ZERO LENGTH","0Length","240%20S%2040TH%20ST","MUSA_10410"
"461","OPA IS ZERO LENGTH","0Length","210%20%20LOCUST%20ST","MUSA_10411"
"462","372222600","034N120212","2711%20N%2011TH%20ST","MUSA_10412"
"463","252122000","021N210115","2110%20E%20MONMOUTH%20ST","MUSA_10413"
"464","162224100","031N220054","2435%20N%2023RD%20ST","MUSA_10414"
"465","432140500","044N120187","3548%20N%2011TH%20ST","MUSA_10415"
"466","OPA IS ZERO LENGTH","0Length","317%20%20KAUFFMAN%20ST","MUSA_10416"
"467","888022048","0Length","725%20S%20JESSUP%20ST","MUSA_10417"
"468","421270800","140N100094","5425%20%20RISING SUN%20AV","MUSA_10418"
"469","882930730","056N200123","3908%20%20LANCASTER%20AV","MUSA_10419"
"470","102043900","134N210071","6621%20N%20OPAL%20ST","MUSA_1042"
"471","92251400","087N230054","8820%20%20GERMANTOWN%20AV","MUSA_10420"
"472","471222810","0Length","1228%20N%2016TH%20ST","MUSA_10421"
"473","581157700","151N220603","1225%20%20FENWICK%20RD","MUSA_10422"
"474","234217100","070N200096","4647%20%20NAPLES%20ST","MUSA_10423"
"475","881130600","017N070270","1050%20E%20MONTGOMERY%20AV","MUSA_10424"
"476","341088900","062N240175","33%20N%20EDGEWOOD%20ST","MUSA_10425"
"477","881171600","147N160131","2100%20%20GLENDALE%20AV","MUSA_10426"
"478","341255300","063N110013","128%20N%20Felton%20ST","MUSA_10427"
"479","282215700","032N030433","2407%20%20DOUGLAS%20ST","MUSA_10428"
"480","884546007","031N220116","2121%20W%20YORK%20ST","MUSA_10429"
"481","OPA IS ZERO LENGTH","0Length","720%20E%20ATLANTIC%20ST","MUSA_1043"
"482","11423500","013S070283","1716%20S%20ORIANNA%20ST","MUSA_10430"
"483","422434900","123N080048","5511%20N%203RD%20ST","MUSA_10431"
"484","234064900","050N240171","1000%20%20ARROTT%20ST","MUSA_10432"
"485","191257500","030N140135","2343%20N%20LAWRENCE%20ST","MUSA_10433"
"486","62261900","057N040251","828%20%20PALM%20ST","MUSA_10434"
"487","OPA IS ZERO LENGTH","0Length","426%20%20CURIE%20BLVD","MUSA_10435"
"488","121109100","142N200085","500%20E%20BRINGHURST%20ST","MUSA_10436"
"489","OPA IS ZERO LENGTH","0Length","4900%20%20DISSTON%20ST","MUSA_10437"
"490","881216000","135N050568","6060%20%20CRESCENTVILLE%20RD","MUSA_10438"
"491","394577400","012S120079","1638%20S%2011TH%20ST","MUSA_10439"
"492","341274300","063N070080","531%20N%2063RD%20ST","MUSA_1044"
"493","123138400","048N050244","5044%20%20PORTICO%20ST","MUSA_10440"
"494","881188800","152N171774","2800%20%20WELSH%20RD","MUSA_10441"
"495","301001500","005S050345","1438%20%20SOUTH%20ST","MUSA_10442"
"496","471290110","011N110105","1423%20N%2018TH%20ST","MUSA_10443"
"497","882348000","094N100028","440%20%20DOMINO%20LA","MUSA_10444"
"498","471230805","014N080189","1732%20N%2016TH%20ST","MUSA_10445"
"499","161245000","029N230392","2239%20N%2018TH%20ST","MUSA_10446"
"500","344008030","067N170140","7209%20%20HAVERFORD%20AV","MUSA_10447"
"501","OPA IS ZERO LENGTH","0Length","600%20%20PERTH%20PL","MUSA_10448"
"502","881170000","118N130193","7701%20%20BUSTLETON%20AV","MUSA_10449"
"503","OPA IS ZERO LENGTH","0Length","2700%20N%2026TH%20ST","MUSA_1045"
"504","112196300","041N210133","3329%20N%2016TH%20ST","MUSA_10450"
"505","OPA IS ZERO LENGTH","0Length","1800%20%20BELMONT MANSION%20DR","MUSA_10451"
"506","604254800","023S070189","276%20S%2057TH%20ST","MUSA_10452"
"507","392345600","016S060164","2008%20S%206TH%20ST","MUSA_10453"
"508","882013300","029N130299","430%20W%20DAUPHIN%20ST","MUSA_10454"
"509","123039200","048N030137","24%20W%20LOGAN%20ST","MUSA_10455"
"510","171024100","118N090223","1731%20W%20ROCKLAND%20ST","MUSA_10456"
"511","43202700","067N110140","5745%20%20HUNTER%20ST","MUSA_10457"
"512","OPA IS ZERO LENGTH","0Length","2200%20N%20HANCOCK%20ST","MUSA_10458"
"513","OPA IS ZERO LENGTH","0Length","2420%20%20EDGLEY%20ST","MUSA_10459"
"514","411124000","112N100102","4607%20%20COMLY%20ST","MUSA_1046"
"515","776280000","044N190039","2201%20W%20TIOGA%20ST","MUSA_10460"
"516","881129000","068N050024","1120%20N%2066TH%20ST","MUSA_10461"
"517","871015650","004S070259","327%20%20SOUTH%20ST","MUSA_10462"
"518","21286400","008S130101","715%20%20MANTON%20ST","MUSA_10463"
"519","552399600","138N030066","7016%20%20COTTAGE%20ST","MUSA_10464"
"520","612451500","140N010138","5824%20N%20HOWARD%20ST","MUSA_10465"
"521","162145400","031N210069","2436%20N%2020TH%20ST","MUSA_10466"
"522","OPA IS ZERO LENGTH","0Length","100%20W%20DUNCANNON%20AV","MUSA_10467"
"523","41265600","073N060069","5418%20%20STEWART%20ST","MUSA_10468"
"524","621238800","141N200369","2921%20%20DEVEREAUX%20AV","MUSA_10469"
"525","OPA IS ZERO LENGTH","0Length","4629%20%20HIGBEE%20ST","MUSA_1047"
"526","OPA IS ZERO LENGTH","0Length","1500%20%20OVERINGTON%20ST","MUSA_10470"
"527","132362100","102N030281","1702%20W%20WINGOHOCKING%20ST","MUSA_10471"
"528","411247500","131N040051","6130%20%20MARSDEN%20ST","MUSA_10472"
"529","171041100","119N010152","1845%20W%20ALBANUS%20ST","MUSA_10473"
"530","OPA IS ZERO LENGTH","0Length","1455%20%20FRANKLIN MILLS%20CIR","MUSA_10474"
"531","886653700","0Length","221%20W%20JOHNSON%20ST","MUSA_10475"
"532","882078060","0Length","12375%20%20ACADEMY%20RD","MUSA_10476"
"533","192002000","0Length","2538%20N%20FRONT%20ST","MUSA_10477"
"534","234288900","090N050192","4712%20N%20PENN%20ST","MUSA_10478"
"535","OPA IS ZERO LENGTH","028N140410","342%20%20CLAREMONT%20RD","MUSA_10479"
"536","881191001","157N140161","2800%20%20AXE FACTORY%20RD","MUSA_1048"
"537","221082705","052N140174","378%20E%20UPSAL%20ST","MUSA_10480"
"538","491491400","123N050208","4840%20N%20CAMAC%20ST","MUSA_10481"
"539","871511280","038N210034","3106%20N%20FRONT%20ST","MUSA_10482"
"540","41206400","061N100063","37%20N%2056TH%20ST","MUSA_10483"
"541","882250700","033S120017","3310%20S%2020TH%20ST","MUSA_10484"
"542","OPA IS ZERO LENGTH","0Length","1500%20%20PATTISON%20AV","MUSA_10485"
"543","OPA IS ZERO LENGTH","0Length","1801%20N%2010TH%20ST","MUSA_10486"
"544","621331300","073N220073","5318%20%20LARGE%20ST","MUSA_10487"
"545","501404700","142N180023","2415%20%2075TH%20AV","MUSA_10488"
"546","OPA IS ZERO LENGTH","112N130163","7335%20%20LAWNDALE%20AV","MUSA_10489"
"547","406191200","044S210194","7000%20%20GRAYS%20AV","MUSA_1049"
"548","462126700","022S030008","5135%20%20BALTIMORE%20AV","MUSA_10490"
"549","522105800","110N100016","5413%20%20GAINOR%20RD","MUSA_10491"
"550","882070150","0Length","9970%20%20BUSTLETON%20AV","MUSA_10492"
"551","31016700","018S090144","6230%20%20LUDLOW%20ST","MUSA_10493"
"552","OPA IS ZERO LENGTH","0Length","801%20%20MARKET%20ST","MUSA_10494"
"553","364444000","011S020110","1432%20S%20NAPA%20ST","MUSA_10495"
"554","OPA IS ZERO LENGTH","0Length","5938%20%20LANSDOWNE%20AV","MUSA_10496"
"555","882397000","126N090042","9362%20%20OLD BUSTLETON%20AV","MUSA_10497"
"556","OPA IS ZERO LENGTH","0Length","8135%20%20HENNIG%20ST","MUSA_10498"
"557","493207400","129N050163","6215%20N%2013TH%20ST","MUSA_10499"
"558","514244600","029S030085","2113%20S%2057TH%20ST","MUSA_105"
"559","882242100","040N130231","3220%20N%20BROAD%20ST","MUSA_1050"
"560","332325400","105N190161","4035%20%20K%20ST","MUSA_10500"
"561","406014800","025S230225","2621%20S%2066TH%20ST","MUSA_10501"
"562","OPA IS ZERO LENGTH","0Length","5898%20%20LANCASTER%20AV","MUSA_10502"
"563","541107800","143N090198","1428%20%20ELBRIDGE%20ST","MUSA_10503"
"564","604094300","023S070079","5703%20%20PINE%20ST","MUSA_10504"
"565","132369200","125N090046","1721%20W%20WINGOHOCKING%20ST","MUSA_10505"
"566","492194900","133N180076","6318%20N%2010TH%20ST","MUSA_10506"
"567","OPA IS ZERO LENGTH","153N020823","3100%20%20GRANT%20AV","MUSA_10507"
"568","OPA IS ZERO LENGTH","0Length","901%20%20DEVEREAUX%20AV","MUSA_10508"
"569","344290300","135N180230","1236%20%20MARLYN%20RD","MUSA_10509"
"570","OPA IS ZERO LENGTH","050N150143","400%20W%20HORTTER%20ST","MUSA_1051"
"571","882907400","0Length","260%20W%20LEHIGH%20AV","MUSA_10510"
"572","322204600","015N120019","1862%20N%20TANEY%20ST","MUSA_10511"
"573","603150700","022S060273","244%20S%2054TH%20ST","MUSA_10512"
"574","886671500","048N210025","6101%20%20MORRIS%20ST","MUSA_10513"
"575","622258200","089N040130","5055%20%20HAWTHORNE%20ST","MUSA_10514"
"576","43114200","069N140194","1435%20N%20ALDEN%20ST","MUSA_10515"
"577","OPA IS ZERO LENGTH","0Length","2508%20%20JACKSON%20ST","MUSA_10516"
"578","OPA IS ZERO LENGTH","083N150164","6614%20%20GERMANTOWN%20AV","MUSA_10517"
"579","562065064","154N120140","1403%20%20APPLE BLOSSOM%20WAY","MUSA_10518"
"580","882888400","143N010040","1075%20%20SOUTHAMPTON%20RD","MUSA_10519"
"581","591114100","086N060083","930%20E%20RITTENHOUSE%20ST","MUSA_1052"
"582","342211500","069N030232","1534%20N%2060TH%20ST","MUSA_10520"
"583","882918200","006N120140","901%20N%203RD%20ST","MUSA_10521"
"584","881221000","137N200436","5231%20%20OXFORD%20AV","MUSA_10522"
"585","431162500","040N110034","3261%20N%2013TH%20ST","MUSA_10523"
"586","311087700","020N180012","2667%20%20EMERALD%20ST","MUSA_10524"
"587","631336400","154N110032","1213%20%20STANWOOD%20ST","MUSA_10525"
"588","453284300","080N190097","4473%20%20SALMON%20ST","MUSA_10526"
"589","884194510","077N110010","2300%20E%20BUTLER%20ST","MUSA_10527"
"590","412429300","115N040088","6812%20%20HEGERMAN%20ST","MUSA_10528"
"591","882014550","032N220043","2601%20W%20SERGEANT%20ST","MUSA_10529"
"592","491530000","085N150213","4604%20%20OLD YORK%20RD","MUSA_1053"
"593","102350500","134N190114","1926%20%20COLONIAL%20ST","MUSA_10530"
"594","402233700","038S210037","6050%20%20ELMWOOD%20AV","MUSA_10531"
"595","452241800","025N240046","3454%20%20AMBER%20ST","MUSA_10532"
"596","OPA IS ZERO LENGTH","001S240146","2031%20%20WALNUT%20ST","MUSA_10533"
"597","881508700","003S120058","906%20%20PINE%20ST","MUSA_10534"
"598","642302201","116N190152","3603%20%20RHAWN%20ST","MUSA_10535"
"599","352108500","066N040031","341%20%20VAN KIRK%20ST","MUSA_10536"
"600","42000600","061N240093","5609%20%20MARKET%20ST","MUSA_10537"
"601","871538700","011N130350","2062%20%20RIDGE%20AV","MUSA_10538"
"602","871119650","0Length","2901%20%20KENSINGTON%20AV","MUSA_10539"
"603","881146355","003N220023","1701%20%20CALLOWHILL%20ST","MUSA_1054"
"604","886904200","008N200508","973%20N%207TH%20ST","MUSA_10540"
"605","881074000","0Length","6201%20N%2015TH%20ST","MUSA_10541"
"606","131104600","101N100069","1912%20W%20HUNTING PARK%20AV","MUSA_10542"
"607","102369200","108N230042","2157%20%2066TH%20AV","MUSA_10543"
"608","452233000","025N230025","3463%20%20AMBER%20ST","MUSA_10544"
"609","102369200","108N230042","2157%20%2066TH%20AV","MUSA_10545"
"610","403181600","035S190058","6526%20%20LINMORE%20AV","MUSA_10546"
"611","882840500","139N200595","2210%20%20COTTMAN%20AV","MUSA_10547"
"612","393179605","015S070219","1934%20S%207TH%20ST","MUSA_10548"
"613","402280100","041S120011","6100%20%20LINDBERGH%20BLVD","MUSA_10549"
"614","442275300","073N150053","629%20N%2052ND%20ST","MUSA_1055"
"615","884201450","024N100123","2150%20E%20WESTMORELAND%20ST","MUSA_10550"
"616","OPA IS ZERO LENGTH","0Length","1560%20E%20CHELTENHAM%20AV","MUSA_10551"
"617","886810180","059N030037","910%20N%2042ND%20ST","MUSA_10552"
"618","351205900","086N230454","962%20%20SANGER%20ST","MUSA_10553"
"619","71356600","035N070185","2827%20N%20SWANSON%20ST","MUSA_10554"
"620","453350800","088N050237","2213%20%20ORTHODOX%20ST","MUSA_10555"
"621","871585040","137N180083","7320%20%20FRANKFORD%20AV","MUSA_10556"
"622","OPA IS ZERO LENGTH","0Length","3246%20%20MEMPHIS%20ST","MUSA_10557"
"623","OPA IS ZERO LENGTH","0Length","600%20S%20LEITHGOW%20ST","MUSA_10558"
"624","NONE FOUND","NONE FOUND","00%20%20WALT WHITMAN%20BRG","MUSA_10559"
"625","102003700","134N200154","6538%20%20OGONTZ%20AV","MUSA_1056"
"626","OPA IS ZERO LENGTH","160N180002","3850%20%20WOODHAVEN%20RD","MUSA_10560"
"627","882020160","006S190162","1001%20S%209TH%20ST","MUSA_10561"
"628","773687010","017S100119","3926%20%20CHESTNUT%20ST","MUSA_10562"
"629","513037000","025S220173","1219%20S%2057TH%20ST","MUSA_10563"
"630","331296300","038N140129","3110%20%20WEYMOUTH%20ST","MUSA_10564"
"631","282083901","033N220140","2632%20N%2030TH%20ST","MUSA_10565"
"632","OPA IS ZERO LENGTH","0Length","9801%20%20ASHTON%20RD","MUSA_10566"
"633","542444900","139N200240","7139%20%20SAUL%20ST","MUSA_10567"
"634","661288821","159N190121","3959%20%20CONSTANCE%20RD","MUSA_10568"
"635","641007700","078N240121","7733%20%20ROOSEVELT%20BLVD","MUSA_10569"
"636","881419910","022N020068","2868%20%20FRANKFORD%20AV","MUSA_1057"
"637","OPA IS ZERO LENGTH","0Length","5200%20N%20WARNOCK%20ST","MUSA_10570"
"638","171190700","141N150095","1611%20%20WIDENER%20PL","MUSA_10571"
"639","881439700","106N140061","3950%20%20D%20ST","MUSA_10572"
"640","OPA IS ZERO LENGTH","0Length","2500%20S%2059TH%20ST","MUSA_10573"
"641","652148200","114N200112","4600%20%20PEARSON%20ST","MUSA_10574"
"642","882055050","0Length","2805%20S%20FRONT%20ST","MUSA_10575"
"643","OPA IS ZERO LENGTH","0Length","105%20%20FRANKLIN MILLS%20BLVD","MUSA_10576"
"644","232344700","083N070182","4251%20%20TACKAWANNA%20ST","MUSA_10577"
"645","885603380","0Length","921%20E%20CHELTEN%20AV","MUSA_10578"
"646","31093500","023S100240","6014%20%20LOCUST%20ST","MUSA_10579"
